t 0.02, x -25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.56814, x 9.575327, y 0, z 49.07457, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.57209, x 9.534035, y 0, z 49.08261, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.57613, x 9.492372, y 0, z 49.09068, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.58016, x 9.451769, y 0, z 49.09851, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.58411, x 9.410253, y 0, z 49.10649, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.58813, x 9.36883, y 0, z 49.11441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.59197, x 9.328173, y 0, z 49.12215, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.59593, x 9.286757, y 0, z 49.12999, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.60009, x 9.247314, y 0, z 49.13743, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.60415, x 9.20648, y 0, z 49.1451, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.60813, x 9.163655, y 0, z 49.1531, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.61209, x 9.121945, y 0, z 49.16086, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.61608, x 9.080905, y 0, z 49.16846, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.62014, x 9.040141, y 0, z 49.17597, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.62411, x 8.998999, y 0, z 49.18351, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.62812, x 8.957189, y 0, z 49.19115, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.63205, x 8.916291, y 0, z 49.19857, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.63612, x 8.874966, y 0, z 49.20605, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.64011, x 8.83447, y 0, z 49.21333, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.64408, x 8.792523, y 0, z 49.22084, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.64806, x 8.751406, y 0, z 49.22817, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.65217, x 8.710475, y 0, z 49.23543, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.65612, x 8.669454, y 0, z 49.24267, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.66006, x 8.627044, y 0, z 49.25012, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.66396, x 8.586316, y 0, z 49.25724, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.66817, x 8.545635, y 0, z 49.26431, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.67188, x 8.505389, y 0, z 49.27127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.676, x 8.461885, y 0, z 49.27876, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.68017, x 8.423677, y 0, z 49.28531, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.68402, x 8.381089, y 0, z 49.29257, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.68817, x 8.338041, y 0, z 49.29987, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.69187, x 8.298334, y 0, z 49.30657, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.69615, x 8.255455, y 0, z 49.31377, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.7, x 8.217221, y 0, z 49.32015, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.70418, x 8.172994, y 0, z 49.3275, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.70811, x 8.133266, y 0, z 49.33406, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.71212, x 8.09006, y 0, z 49.34117, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.71603, x 8.049473, y 0, z 49.34781, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.72019, x 8.008013, y 0, z 49.35455, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.72408, x 7.96757, y 0, z 49.3611, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.72817, x 7.924575, y 0, z 49.36802, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.73206, x 7.884345, y 0, z 49.37446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.73614, x 7.841991, y 0, z 49.3812, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.7401, x 7.801755, y 0, z 49.38758, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.74409, x 7.759537, y 0, z 49.39423, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.74823, x 7.718626, y 0, z 49.40063, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.75213, x 7.677349, y 0, z 49.40707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.75621, x 7.63448, y 0, z 49.41371, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.76008, x 7.594082, y 0, z 49.41993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.76399, x 7.551847, y 0, z 49.42641, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.76808, x 7.511786, y 0, z 49.43251, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.7721, x 7.471375, y 0, z 49.43863, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.77605, x 7.428974, y 0, z 49.44502, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.78014, x 7.387399, y 0, z 49.45125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.78413, x 7.346437, y 0, z 49.45736, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.78805, x 7.304109, y 0, z 49.46362, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.79613, x 7.262748, y 0, z 49.46971, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.80413, x 7.222131, y 0, z 49.47566, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.81211, x 7.138405, y 0, z 49.48781, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.82414, x 7.055443, y 0, z 49.49971, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.82812, x 6.972738, y 0, z 49.51142, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.83213, x 6.847912, y 0, z 49.52884, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.83614, x 6.806653, y 0, z 49.53453, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.84011, x 6.765055, y 0, z 49.54023, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.84409, x 6.723496, y 0, z 49.54588, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.84805, x 6.682268, y 0, z 49.55146, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.85212, x 6.640934, y 0, z 49.55702, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.85604, x 6.599787, y 0, z 49.56252, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.86012, x 6.557626, y 0, z 49.56811, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.86396, x 6.516842, y 0, z 49.57349, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.86814, x 6.474584, y 0, z 49.57903, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.87213, x 6.434617, y 0, z 49.58423, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.87607, x 6.391218, y 0, z 49.58984, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.88019, x 6.349822, y 0, z 49.59516, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.88413, x 6.30888, y 0, z 49.60038, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.88815, x 6.266033, y 0, z 49.60582, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.89208, x 6.225127, y 0, z 49.61097, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.89618, x 6.183306, y 0, z 49.6162, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.89995, x 6.142545, y 0, z 49.62126, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.904, x 6.099932, y 0, z 49.62651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.90815, x 6.060703, y 0, z 49.63132, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.91208, x 6.018656, y 0, z 49.63644, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.91606, x 5.975485, y 0, z 49.64165, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.92016, x 5.934563, y 0, z 49.64656, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.92408, x 5.8932, y 0, z 49.65149, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.92811, x 5.85056, y 0, z 49.65653, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.93207, x 5.809815, y 0, z 49.66131, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.93614, x 5.767889, y 0, z 49.6662, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.93997, x 5.726709, y 0, z 49.67097, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.94411, x 5.684399, y 0, z 49.67583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.94801, x 5.644475, y 0, z 49.68038, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.95214, x 5.601465, y 0, z 49.68525, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.95608, x 5.560804, y 0, z 49.68981, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.96009, x 5.517845, y 0, z 49.6946, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.96393, x 5.47682, y 0, z 49.69914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.96816, x 5.435067, y 0, z 49.70372, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.97191, x 5.39511, y 0, z 49.70808, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.97598, x 5.351084, y 0, z 49.71283, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.98015, x 5.312015, y 0, z 49.71703, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.98404, x 5.269629, y 0, z 49.72153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.98822, x 5.226223, y 0, z 49.72612, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.99189, x 5.185724, y 0, z 49.73035, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 11.99593, x 5.142186, y 0, z 49.73487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.00013, x 5.103986, y 0, z 49.73881, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.00414, x 5.061893, y 0, z 49.74311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.00812, x 5.018141, y 0, z 49.74755, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.01209, x 4.976327, y 0, z 49.75175, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.01615, x 4.934893, y 0, z 49.75587, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.02011, x 4.893449, y 0, z 49.75996, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.02414, x 4.851148, y 0, z 49.76411, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.02807, x 4.809867, y 0, z 49.76811, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.03215, x 4.767871, y 0, z 49.77216, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.03609, x 4.726953, y 0, z 49.77606, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.04011, x 4.684424, y 0, z 49.78008, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.04407, x 4.643338, y 0, z 49.78393, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.04809, x 4.60143, y 0, z 49.78782, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.05212, x 4.56009, y 0, z 49.79162, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.05619, x 4.518226, y 0, z 49.79544, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.06008, x 4.476187, y 0, z 49.79924, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.06398, x 4.433741, y 0, z 49.80303, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.06816, x 4.393091, y 0, z 49.80663, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.07211, x 4.35246, y 0, z 49.8102, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.0761, x 4.308798, y 0, z 49.814, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.0801, x 4.267585, y 0, z 49.81754, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.08408, x 4.225999, y 0, z 49.82109, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.08824, x 4.184269, y 0, z 49.82461, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.09186, x 4.142731, y 0, z 49.82808, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.09614, x 4.099292, y 0, z 49.83168, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.10002, x 4.061552, y 0, z 49.83477, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.1041, x 4.01684, y 0, z 49.83839, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.1081, x 3.976323, y 0, z 49.84164, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.11215, x 3.933689, y 0, z 49.84502, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.11599, x 3.89194, y 0, z 49.8483, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.12016, x 3.849705, y 0, z 49.85158, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.12409, x 3.809622, y 0, z 49.85466, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.12813, x 3.766051, y 0, z 49.85797, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.13213, x 3.72507, y 0, z 49.86105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.13608, x 3.682806, y 0, z 49.86419, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.14021, x 3.641007, y 0, z 49.86726, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.14406, x 3.599811, y 0, z 49.87025, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.14809, x 3.556649, y 0, z 49.87334, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.15216, x 3.516499, y 0, z 49.87619, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.15617, x 3.474318, y 0, z 49.87915, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.16005, x 3.431857, y 0, z 49.88208, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.16422, x 3.389936, y 0, z 49.88495, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.16803, x 3.349395, y 0, z 49.88769, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.17188, x 3.30579, y 0, z 49.8906, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.17606, x 3.265958, y 0, z 49.89322, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.18018, x 3.225784, y 0, z 49.89584, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.18421, x 3.18206, y 0, z 49.89864, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.1881, x 3.139022, y 0, z 49.90137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.19245, x 3.096933, y 0, z 49.904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.19589, x 3.05621, y 0, z 49.90651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.20009, x 3.010817, y 0, z 49.90927, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.20414, x 2.974807, y 0, z 49.91143, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.20813, x 2.930879, y 0, z 49.91402, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.21206, x 2.888533, y 0, z 49.91649, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.21606, x 2.846823, y 0, z 49.91889, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.22016, x 2.805743, y 0, z 49.92122, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.22404, x 2.763967, y 0, z 49.92355, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.22814, x 2.721101, y 0, z 49.9259, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.232, x 2.680559, y 0, z 49.92809, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.23611, x 2.637686, y 0, z 49.93038, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.24009, x 2.597257, y 0, z 49.9325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.24411, x 2.554241, y 0, z 49.93472, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.24805, x 2.512637, y 0, z 49.93682, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.25211, x 2.47067, y 0, z 49.93892, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.25612, x 2.429448, y 0, z 49.94094, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.26008, x 2.386966, y 0, z 49.94299, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.26421, x 2.34498, y 0, z 49.94498, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.26811, x 2.303586, y 0, z 49.94691, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.27198, x 2.260411, y 0, z 49.94888, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.27608, x 2.219607, y 0, z 49.95071, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.28003, x 2.179095, y 0, z 49.95249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.28391, x 2.136237, y 0, z 49.95435, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.28817, x 2.094874, y 0, z 49.9561, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.29193, x 2.054254, y 0, z 49.95778, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.29609, x 2.009717, y 0, z 49.95959, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.3001, x 1.97033, y 0, z 49.96116, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.30394, x 1.926861, y 0, z 49.96286, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.30815, x 1.884831, y 0, z 49.96446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.31218, x 1.844707, y 0, z 49.96596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.31607, x 1.800644, y 0, z 49.96757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.32016, x 1.75846, y 0, z 49.96907, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.32415, x 1.717754, y 0, z 49.97049, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.3281, x 1.674899, y 0, z 49.97194, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.3321, x 1.633164, y 0, z 49.97332, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.33619, x 1.591851, y 0, z 49.97466, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.34009, x 1.549969, y 0, z 49.97597, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.34413, x 1.50717, y 0, z 49.97728, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.34802, x 1.466294, y 0, z 49.9785, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.35211, x 1.424033, y 0, z 49.97972, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.35614, x 1.383268, y 0, z 49.98086, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.36006, x 1.340465, y 0, z 49.98203, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.36397, x 1.298315, y 0, z 49.98314, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.36815, x 1.257233, y 0, z 49.98419, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.37212, x 1.216363, y 0, z 49.9852, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.37607, x 1.172586, y 0, z 49.98625, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.38008, x 1.131052, y 0, z 49.98721, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.38418, x 1.089667, y 0, z 49.98812, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.38815, x 1.047666, y 0, z 49.98902, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.3919, x 1.00475, y 0, z 49.9899, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.39593, x 0.9631428, y 0, z 49.99072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.40002, x 0.923939, y 0, z 49.99146, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.40415, x 0.8817514, y 0, z 49.99223, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.40812, x 0.8388657, y 0, z 49.99296, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.41215, x 0.7956223, y 0, z 49.99367, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.41598, x 0.7540913, y 0, z 49.99431, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.42014, x 0.711892, y 0, z 49.99493, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.42403, x 0.6717502, y 0, z 49.99549, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.42812, x 0.6282362, y 0, z 49.99605, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.43206, x 0.5874662, y 0, z 49.99655, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.43618, x 0.5446566, y 0, z 49.99703, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.44003, x 0.5034163, y 0, z 49.99747, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.44412, x 0.4602127, y 0, z 49.99788, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.44814, x 0.4200046, y 0, z 49.99824, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.4521, x 0.3771328, y 0, z 49.99858, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.45606, x 0.3350611, y 0, z 49.99888, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.46009, x 0.2935198, y 0, z 49.99914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.46406, x 0.252114, y 0, z 49.99936, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.46813, x 0.2099277, y 0, z 49.99956, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.47215, x 0.1682735, y 0, z 49.99972, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.476, x 0.1257375, y 0, z 49.99984, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.48009, x 0.08356184, y 0, z 49.99993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.48415, x 0.04333358, y 0, z 49.99998, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.48824, x 0.0004587711, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.49186, x -0.04210707, y 0, z 49.99998, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.49593, x -0.08492567, y 0, z 49.99993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.50018, x -0.1228132, y 0, z 49.99985, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.50414, x -0.1653758, y 0, z 49.99973, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.50813, x -0.2099199, y 0, z 49.99956, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.51208, x -0.2513431, y 0, z 49.99937, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.51602, x -0.2931593, y 0, z 49.99914, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.52022, x -0.3345228, y 0, z 49.99888, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.52407, x -0.3757862, y 0, z 49.99859, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.52813, x -0.4197738, y 0, z 49.99824, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.5321, x -0.4600535, y 0, z 49.99788, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.53609, x -0.5026206, y 0, z 49.99747, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.54011, x -0.5442197, y 0, z 49.99704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.5441, x -0.5859746, y 0, z 49.99657, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.54805, x -0.6280598, y 0, z 49.99606, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.55214, x -0.669792, y 0, z 49.99551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.55609, x -0.7111617, y 0, z 49.99494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.56008, x -0.7539976, y 0, z 49.99432, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.56394, x -0.7953945, y 0, z 49.99367, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.56819, x -0.8371931, y 0, z 49.99299, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.57208, x -0.8776028, y 0, z 49.9923, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.5761, x -0.9220715, y 0, z 49.9915, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.58012, x -0.962795, y 0, z 49.99073, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.58411, x -1.004903, y 0, z 49.9899, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.58812, x -1.046952, y 0, z 49.98904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.59198, x -1.088781, y 0, z 49.98814, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.59589, x -1.130721, y 0, z 49.98721, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.60012, x -1.171167, y 0, z 49.98628, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.60412, x -1.212139, y 0, z 49.98531, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.60818, x -1.256345, y 0, z 49.98421, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.61193, x -1.298257, y 0, z 49.98314, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
